LAB	EXP	original_es	original_ci_lower	original_ci_upper	replication_es	ci_lower	ci_upper	log_es_ratio_individual	es_ratio_individual	pvalue	t_score_individual	t_pvalue	original_cv	replication_cv	subjective_success	ma_only
LAB32	ALTMTT30	-0.5903976324428394	-1.1131666387380843	-0.06762862614759435	-0.510365324563387	-0.8239945367594568	-0.1967361123673172	0.08003230787945237	1.0833220669483263	0.008781483225943063	4.2065479271136805	NA	0.20721561421449264	0.1489174809148307	TRUE	FALSE
LAB72	ALTMTT30	-0.5903976324428394	-1.1131666387380843	-0.06762862614759435	-1.1112512926114215	-2.018876878604288	-0.20362570661855506	-0.5208536601685821	0.5940132460215295	0.027315045244394	3.402576648249608	NA	0.20721561421449264	0.46911409191143627	TRUE	FALSE
LAB21	ALTMTT33	0.5386300607661101	0.48538261696850127	0.5918775045637189	-0.22003591403932848	-1.2537725168913336	0.8137006888126768	0.7586659748054385	2.1354256079629654	0.5478910652407599	-0.6747081523243428	NA	0.04054862780597547	0.37012348989748406	FALSE	FALSE
LAB52	ALTMTT33	0.5386300607661101	0.48538261696850127	0.5918775045637189	-1.3456209804526584	-2.1053159664151617	-0.585925994490155	1.8842510412187685	6.581423380830707	0.0030822343327178794	-4.00758294090577	NA	0.04054862780597547	0.3910172332521925	FALSE	FALSE
LAB21	ALTMTT37	0.3988600536135331	0.21006388756301175	0.5876562196640545	0.35427582328958795	-0.18637141678477864	0.8949230633639546	0.04458423032394515	1.0455930436422312	0.1298095078365849	2.053777399831615	NA	0.07461183558608699	0.1852526540698538	TRUE	FALSE
LAB28	ALTMTT37	0.3988600536135331	0.21006388756301175	0.5876562196640545	0.015795740227642418	-0.4281383821829317	0.4597298626382165	0.3830643133858907	1.466772360131834	0.9332324068976099	0.08741402658991801	NA	0.07461183558608699	0.2557846407902278	FALSE	FALSE
LAB33	ALTMTT37	0.3988600536135331	0.21006388756301175	0.5876562196640545	-0.014281099565416892	-0.2504698115477414	0.2219076124169076	0.41314115317895	1.5115583721457884	0.8647999470328306	-0.18411225942401427	NA	0.07461183558608699	0.09467066716292766	FALSE	FALSE
LAB68	ALTMTT4	-0.3011050927839216	-0.3809904853092288	-0.22121970025861443	0.03095760587894218	-0.7082725901308464	0.7701878018887307	0.3320626986628638	1.3938402376920447	0.9130014226872913	-0.11633458498762099	NA	0.03034569835044617	0.32598347612820744	FALSE	FALSE
LAB72	ALTMTT4	-0.3011050927839216	-0.3809904853092288	-0.22121970025861443	-1.3040501078815183	-4.2656588088077205	1.6575585930446841	-1.0029450150975967	0.3667976244283109	0.2734027256340895	1.2991515214914502	NA	0.03034569835044617	0.8790509575974069	FALSE	FALSE
LAB1	ALTMTT42	-1.1290047633136922	-1.437401040004859	-0.8206084866225254	-1.2647245566751937	-1.5476449029206796	-0.9818042104297079	-0.13571979336150153	0.8730872430578593	0.0026921998643912263	19.233931523037388	NA	0.10495012778657707	0.03546052806801269	TRUE	FALSE
LAB13	ALTMTT42	-1.1290047633136922	-1.437401040004859	-0.8206084866225254	-1.044079671021163	-1.3664114966612482	-0.721747845381078	0.08492509229252909	1.0886355164532568	0.00510891165338049	13.93691807401989	NA	0.10495012778657707	0.04777742752968111	TRUE	FALSE
LAB33	ALTMTT45	0.6348782724359695	0.3580837792289521	0.9116727656429868	0.028783371001087483	-0.7659090370715763	0.8234757790737514	0.606094901434882	1.8332583476185869	0.9244505336263917	0.10101738356995656	NA	0.1412732662599351	0.348328126685813	FALSE	FALSE
LAB42	ALTMTT45	0.6348782724359695	0.3580837792289521	0.9116727656429868	-0.06466551332772223	-0.6996269975792404	0.570295970923796	0.6995437857636917	2.012834214347674	0.8109396532519227	-0.2501562617882033	NA	0.1412732662599351	0.36649377457204274	FALSE	FALSE
LAB43	ALTMTT56	-0.46234075650016626	-0.8560094892936159	-0.06867202370671666	-0.2822942958586574	-2.4191080122020305	1.8545194204847157	0.18004646064150887	1.1972729879006978	0.7640265834304152	0.31208042350794796	NA	0.15238208281170412	1.4651771635249473	FALSE	FALSE
LAB49	ALTMTT56	-0.46234075650016626	-0.8560094892936159	-0.06867202370671666	0.007046252377884008	-0.28771251329543285	0.3018050180512009	0.4693870088780503	1.599013711525735	0.9577148186093658	-0.05461376423746005	NA	0.15238208281170412	0.2238019086713837	FALSE	FALSE
LAB22	ALTMTT60	-0.32609031574810077	-0.4057771333660043	-0.2464034981301972	0.03742700420362724	-1.0548878799736436	1.1297418883808983	0.363517319951728	1.438379769357697	0.9286397037340366	-0.09536306657406417	NA	0.03368961540389066	0.47971835744955565	TRUE	FALSE
LAB31	ALTMTT67	-0.5434360196780522	-0.6645903777117635	-0.42228166164434094	0.04770552232555365	-0.7092461764643004	0.8046572211154078	0.5911415420036059	1.8060489198004575	0.7377176431751576	NA	NA	0.08271780712598646	0.11951926187711634	FALSE	TRUE
LAB33	ALTMTT67	-0.5434360196780522	-0.6645903777117635	-0.42228166164434094	0.07127255331891537	-0.163376969010524	0.3059220756483548	0.6147085729969676	1.8491176382166374	0.4155405566521108	-0.9334176162703218	NA	0.08271780712598646	0.09172153263481993	FALSE	FALSE
LAB49	ALTMTT71	-0.712949807856125	-0.9186325336438739	-0.5072670820683762	-0.3960570906221085	-0.979173083889471	0.18705890264525404	0.3168927172340166	1.3728552803129073	0.1348392417965173	1.8441449435092245	NA	0.0591666504103082	0.3293873498790314	FALSE	FALSE
LAB54	ALTMTT71	-0.712949807856125	-0.9186325336438739	-0.5072670820683762	-0.9834670486092301	-1.7966056890424644	-0.1703284081759957	-0.270517240753105	0.7629847454512038	0.03122516561582186	3.910862374102552	NA	0.0591666504103082	0.30207641409982683	TRUE	FALSE
LAB60	ALTMTT71	-0.712949807856125	-0.9186325336438739	-0.5072670820683762	-0.6381986153446935	-1.1951370452282464	-0.08126018546114055	0.07475119251143159	1.0776159985966143	0.029599286960277516	2.6423857617962776	NA	0.0591666504103082	0.5036301710276512	TRUE	FALSE
LAB85	ALTMTT81	-1.126521076785186	-1.7243017885082654	-0.5287403650621069	-0.13260177834747333	-0.4635096735968096	0.19830611690186295	0.9939192984377128	2.701802920334696	0.30286140321715466	1.2223156383455476	NA	0.09487267438339583	0.12799038292192388	TRUE	FALSE
LAB19	ALTMTT83	-0.2586412036673671	-0.3936010724925274	-0.12368133484220681	-1.302952713019223	-1.9982973560195205	-0.6076080700189257	-1.044311509351856	0.3519340392802381	0.002156345952872319	4.233959691911363	NA	0.10077976701137657	0.470300443189806	FALSE	FALSE
LAB32	ALTMTT83	-0.2586412036673671	-0.3936010724925274	-0.12368133484220681	-0.06914369842492833	-0.4253314954887774	0.2870440986389207	0.18949750524243875	1.2086421087166321	0.6796907453331333	0.4231689082389353	NA	0.10077976701137657	0.3044272362928838	TRUE	FALSE
LAB75	ALTMTT83	-0.2586412036673671	-0.3936010724925274	-0.12368133484220681	0.10355878307582521	-0.5134325141914948	0.7205500803431453	0.3621999867431923	1.4364861914314164	0.6952369347900031	NA	NA	0.10077976701137657	0.3532904815693196	FALSE	TRUE
LAB19	ALTMTT86	-0.22528333902790806	-0.44454189550012757	-0.006024782555688529	-0.3562168910546423	-0.7046050936304147	-0.007828688478869972	-0.13093355202673426	0.8772760656709118	0.04734739202491133	3.2539595785248663	NA	0.05541110874020301	0.12753032717923274	TRUE	FALSE
LAB42	ALTMTT86	-0.22528333902790806	-0.44454189550012757	-0.006024782555688529	0.4607861190207935	-1.2258147206650585	2.1473869587066456	0.6860694580487016	1.9858945311581033	0.44857291120472226	-0.8694571041935933	NA	0.05541110874020301	0.919176318043895	FALSE	FALSE
LAB13	ALTMTT87	0.5306282510621704	0.26298531876356585	0.798271183360775	0.05267966425605205	-0.03622965832947416	0.14158898684157825	0.47794858680611835	1.6127625639776788	0.2039361652242677	1.4010635560269689	NA	0.22709110588125273	0.07717982061868496	FALSE	FALSE
LAB21	ALTMTT87	0.5306282510621704	0.26298531876356585	0.798271183360775	0.12804015063526236	-0.15186331777773854	0.40794361904826326	0.402588100426908	1.4956906904089207	0.3152429885711322	1.0816830784068692	NA	0.22709110588125273	0.2518780462048413	FALSE	FALSE
LAB28	ALTMTT87	0.5306282510621704	0.26298531876356585	0.798271183360775	0.13577255888237139	-0.05965585053705727	0.3312009683018	0.394855692179799	1.4841699981292005	0.1444247451651629	1.6428066236010987	NA	0.22709110588125273	0.17649736443520891	FALSE	FALSE
LAB48	ALTPCR11	0.48365995569322123	0.3216780941647896	0.6456418172216529	0.12294461022349057	-0.35658247134557947	0.6024716917925605	0.36071534546973066	1.4343551070821883	0.5597307704331189	0.6141571964014044	NA	0.14244225808959884	0.39496060470555144	TRUE	FALSE
LAB90	ALTPCR11	0.48365995569322123	0.3216780941647896	0.6456418172216529	-0.06908878109481771	-1.0761976173187744	0.9380200551291389	0.5527487367880389	1.7380238280474698	0.8799501040799276	-0.15542525238706703	NA	0.14244225808959884	0.7779870082215292	FALSE	FALSE
LAB14	ALTPCR114	0.5833323145527387	0.38173832212792824	0.7849263069775492	0.2602402986992502	-0.6029312876952237	1.123411885093724	0.3230920158534885	1.3813924550634968	0.34374525011815454	1.2024500914200702	NA	0.08136760173292795	0.295174468269374	TRUE	FALSE
LAB43	ALTPCR114	0.5833323145527387	0.38173832212792824	0.7849263069775492	0.5368838304287866	-1.210282911016408	2.284050571873981	0.04644848412395208	1.0475441125258234	0.3332876284410178	1.2406169589738252	NA	0.08136760173292795	0.6476253036211804	TRUE	FALSE
LAB35	ALTPCR125	0.39500809079258997	0.04036875404008078	0.7496474275450992	0.26348766979170035	0.03362335245557341	0.4933519871278273	0.13152042100088962	1.140561198885813	0.02563204438298744	2.3103338257515666	NA	0.3571534736023735	0.37445376429438487	TRUE	FALSE
LAB78	ALTPCR125	0.39500809079258997	0.04036875404008078	0.7496474275450992	-0.24690582371760583	-1.1856757696569193	0.6918641222217078	0.6419139145101957	1.9001140572651216	0.5920578705542534	-0.5432176493331247	NA	0.3571534736023735	1.7107259918554973	TRUE	FALSE
LAB9	ALTPCR125	0.39500809079258997	0.04036875404008078	0.7496474275450992	-0.038995280134366435	-0.43211321926346297	0.3541226589947301	0.4340033709269564	1.5434240708775238	0.8416632015239353	-0.2012248924246392	NA	0.3571534736023735	0.5981822167895754	FALSE	FALSE
LAB39	ALTPCR139	1.5830939370944985	0.8828518324468417	2.2833360417421553	-1.6490666578642306	-2.7552958707833444	-0.542837444945117	3.232160594958729	25.334335117766344	0.017518955176629894	-4.6932583448898075	NA	0.31412417230980877	0.7451967216184427	FALSE	FALSE
LAB48	ALTPCR139	1.5830939370944985	0.8828518324468417	2.2833360417421553	-0.9784969958031915	-1.9986092321054174	0.04161524049903442	2.56159093289769	12.956413712267205	0.05721779991312365	-2.363583040763731	NA	0.31412417230980877	0.39876369785912724	FALSE	FALSE
LAB12	ALTPCR147	11.179030546210162	10.248727248419838	12.109333844000487	7.140897526383146	6.426790629666749	7.855004423099542	4.038133019827017	56.72034812591869	1.0011015628259935e-5	27.763744771211357	NA	0.5296120111352945	0.4119891618836248	TRUE	FALSE
LAB8	ALTPCR147	11.179030546210162	10.248727248419838	12.109333844000487	2.0540234506340287	1.393916326086622	2.7141305751814353	9.125007095576134	9182.062169392753	6.830488383210967e-4	8.264583279790786	NA	0.5296120111352945	0.3237819176876151	TRUE	FALSE
LAB48	ALTPCR158	-1.016111067156366	-1.4715214694017373	-0.5607006649109947	0.595340450569235	-0.38900547298606136	1.5796863741245315	1.611451517725601	5.010078169780252	0.17992445962446635	-1.5621791841116652	NA	0.28767059516899696	0.6977711681244194	FALSE	FALSE
LAB89	ALTPCR158	-1.016111067156366	-1.4715214694017373	-0.5607006649109947	-0.06520968634606988	-0.5881161050063739	0.4576967323142342	0.9509013808102962	2.588041419127648	0.7598350286808093	0.323420891361252	NA	0.28767059516899696	0.3269673250563452	FALSE	FALSE
LAB22	ALTPCR16	3.585516941118783	3.5629977286619647	3.6080361535756014	0.4321969661117623	-0.4238151085320587	1.2882090407555833	3.1533199750070207	23.41366848233952	0.1619371754548746	2.172391618195305	NA	0.0124743157880881	0.2955133441191153	FALSE	FALSE
LAB43	ALTPCR16	3.585516941118783	3.5629977286619647	3.6080361535756014	0.8570853886200552	-1.4021989697749815	3.116369747015092	2.7284315524987277	15.308857041379621	0.24421644771302992	1.6322605754656658	NA	0.0124743157880881	0.9029820218890157	FALSE	FALSE
LAB32	ALTPCR166	1.141992584298335	0.4859371531718364	1.7980480154248335	0.28732940751376385	-1.4726267791271044	2.047285594154632	0.8546631767845712	2.3505825164619547	0.6538316866955518	0.4911597741538258	NA	0.21664148664235436	0.7427217078743251	TRUE	FALSE
LAB36	ALTPCR166	1.141992584298335	0.4859371531718364	1.7980480154248335	0.25526000509318925	-1.1685710819365127	1.6790910921228912	0.8867325792051457	2.427186042652296	0.6141154853356305	0.5584896015123569	NA	0.21664148664235436	0.5867357722245394	FALSE	FALSE
LAB28	ALTPCR184	0.3357576956833441	0.08780440956760124	0.583710981799087	0.794061724720797	-0.9719712544082303	2.560094703849824	-0.4583040290374528	0.6323551926384041	0.313413495437782	1.1002054138978656	NA	0.12851127828150674	1.859843275144005	FALSE	FALSE
LAB35	ALTPCR184	0.3357576956833441	0.08780440956760124	0.583710981799087	-0.16433135117724468	-0.3893353962088347	0.060672693854345344	0.5000890468605887	1.6488680906901025	0.13063987081870046	-1.684186501203615	NA	0.12851127828150674	0.1900150690785075	FALSE	FALSE
LAB36	ALTPCR23	0.9985288301111273	-0.06369997989516474	2.0607576401174192	0.8326026562993903	0.14807171333596802	1.5171335992628125	0.1659261738117369	1.1804859477283731	0.022119447555683354	2.725847108357973	NA	0.4239445466142292	0.6549383981913508	TRUE	FALSE
LAB39	ALTPCR23	0.9985288301111273	-0.06369997989516474	2.0607576401174192	-1.6711290065333624	-3.812962004492419	0.4707039914256943	2.6696578366444896	14.435029209679202	0.10766869787709801	-1.8425294209775704	NA	0.4239445466142292	2.926289863960805	FALSE	FALSE
LAB32	ALTPCR29	0.719038594492687	-0.07889203238969367	1.5169692213750676	0.278243426233665	-0.39380049604552564	0.9502873485128556	0.44079516825902204	1.5539423730197992	0.3631109112649366	0.9694249703010189	NA	0.31806831003834835	0.6473922346682497	TRUE	FALSE
LAB23	ALTPCR35	0.31709595765807425	0.05908774984904519	0.5751041654671033	-0.5813976207562225	-2.6486436636696253	1.4858484221571806	0.8984935784142967	2.455900701333237	0.4237993580832776	NA	NA	0.13929078358710756	0.833626926621786	FALSE	TRUE
LAB28	ALTPCR35	0.31709595765807425	0.05908774984904519	0.5751041654671033	0.3403166726097594	-0.5631891667228264	1.2438225119423452	-0.02322071495168515	0.977046811133351	0.43168593478223405	0.810480421864501	NA	0.13929078358710756	0.8302454528471128	FALSE	FALSE
LAB34	ALTPCR40	0.8586616190375187	0.4938893821516364	1.223433855923401	-2.171245493527678	-4.583986448894906	0.24149546183954929	3.029907112565197	20.69531016583263	0.06921942538176319	-2.2596495384014306	NA	0.28453377149326475	1.4736961723082949	FALSE	FALSE
LAB39	ALTPCR40	0.8586616190375187	0.4938893821516364	1.223433855923401	0.21603256399898596	-0.5336261101375124	0.9656912381354843	0.6426290550385327	1.901473391835623	0.5290779233643137	0.6555959426618807	NA	0.28453377149326475	0.5389766529464555	FALSE	FALSE
LAB55	ALTPCR40	0.8586616190375187	0.4938893821516364	1.223433855923401	-0.047302933106417214	-0.6965722621697498	0.6019663959569154	0.9059645521439359	2.4743173805576486	0.8712331594058258	-0.16722599599380622	NA	0.28453377149326475	0.48423483847876503	TRUE	FALSE
LAB41	ALTPCR69	0.47000362924573563	0.26816744016602123	0.67183981832545	-1.9595142881261536	-6.690978549693887	2.77194997344158	2.4295179173718893	11.353407479986737	0.2182054932412183	-1.7665258506728825	NA	0.07071067811865477	2.151836718323526	FALSE	FALSE
LAB8	ALTPCR69	0.47000362924573563	0.26816744016602123	0.67183981832545	0.34849346914039064	0.014663193123449214	0.6823237451573321	0.12151016010534499	1.129200838666352	0.046161567455087184	4.491642861717754	NA	0.07071067811865477	0.11141650679447974	FALSE	FALSE
